hospital_id,hospital_type,beds,doctors,specialties,lat,lon,catchment_area_h3,ward_id
kml_121,,,,,12.97380924,77.6266708,"['88618925a1fffff', '8861892ee9fffff', '8861892515fffff', '88618925c7fffff', '8861892e8dfffff', '8861892e9bfffff', '88618925ebfffff', '8861892ee1fffff', '8860145b69fffff', '8861892511fffff', '886189258dfffff', '8861892521fffff', '8861892ea9fffff', '88618925a3fffff', '8861892eabfffff', '88618925c5fffff', '8861892ed7fffff', '8861892e83fffff', '8861892e95fffff', '8861892e81fffff', '8861892e87fffff', '8861892ed9fffff', '8861892ecdfffff', '8860145b49fffff', '8861892535fffff', '8861892e91fffff', '8861892ee3fffff', '88618925e9fffff', '88618925a9fffff', '8861892ebdfffff', '88618925bdfffff', '88618925abfffff', '8861892581fffff', '8861892507fffff', '886189253bfffff', '8860145b45fffff', '8861892e13fffff', '88618925a7fffff', '8861892517fffff', '8861892523fffff', '8861892539fffff', '8861892e97fffff', '88618925edfffff', '8861892ed5fffff', '88618925e7fffff', '8861892e9dfffff', '8860145b41fffff', '8861892533fffff', '8861892ee7fffff', '8861892e99fffff', '8861892ec7fffff', '88618925e5fffff', '8861892e89fffff', '8860145b6dfffff', '8861892eebfffff', '88618925b5fffff', '8861892ec5fffff', '8860145b4bfffff', '8861892ec9fffff', '88618925a5fffff', '8861892589fffff', '8861892eb1fffff', '8861892ecbfffff', '8861892ed1fffff', '8861892e93fffff', '88618925adfffff', '8861892525fffff', '8861892e8bfffff', '8861892eddfffff', '8861892585fffff', '8861892ec1fffff', '886189252bfffff', '8861892537fffff', '886189251dfffff', '8861892eb3fffff', '8861892527fffff', '8861892ec3fffff', '8861892e85fffff', '88618925e3fffff', '8861892ed3fffff', '8861892eb9fffff', '8861892587fffff', '88618925e1fffff', '8861892503fffff', '8861892e1bfffff', '8861892531fffff', '8861892ebbfffff', '8860145b4dfffff', '8861892513fffff', '886189253dfffff', '8861892edbfffff']",ward_69
kml_122,,,,,13.03645,77.59726,"['8861892cbbfffff', '8861892c83fffff', '8861892cedfffff', '8861892c8bfffff', '8861892c97fffff', '8861892dd3fffff', '8860145b23fffff', '8860145b67fffff', '8860145b05fffff', '8861892eb5fffff', '8861892cd9fffff', '8861892eb7fffff', '886014596dfffff', '8861892c91fffff', '8861892c81fffff', '8861892ea7fffff', '8861892ce5fffff', '886016965dfffff', '8860145961fffff', '8860145949fffff', '8861892cddfffff', '8861892c85fffff', '8861892ce3fffff', '8861892cadfffff', '8861892ccdfffff', '8861892ca7fffff', '8860145b63fffff', '8861892c93fffff', '8860145b65fffff', '8860145b2bfffff', '8860145947fffff', '8861892cb1fffff', '8861892cc1fffff', '8861892cdbfffff', '8860145b29fffff', '8861892ebdfffff', '8860169649fffff', '8860145b2dfffff', '8861892ce7fffff', '8861892ccbfffff', '8860169659fffff', '8860145969fffff', '8860145b61fffff', '8861892cc9fffff', '8860145b21fffff', '8861892c99fffff', '8861892ce1fffff', '8861892ca1fffff', '8860145965fffff', '8861892ce9fffff', '8861892c1bfffff', '8861892cd1fffff', '8861892c89fffff', '8860145b6dfffff', '8861892cb9fffff', '8861892cebfffff', '8861892ddbfffff', '8861892cabfffff', '8861892c13fffff', '8861892c17fffff', '8861892eb1fffff', '886014594dfffff', '8861892c8dfffff', '8861892c9bfffff', '886016964bfffff', '8861892ca3fffff', '8861892c11fffff', '8861892cc7fffff', '8861892cd3fffff', '8861892cc5fffff', '8861892cd7fffff', '8861892eb3fffff', '8861892ca5fffff', '8861892cb3fffff', '8861892cb7fffff', '8861892cc3fffff', '8861892eb9fffff', '8860145b25fffff', '8861892cbdfffff', '8861892ca9fffff', '8861892cd5fffff', '8861892ea3fffff', '8861892ebbfffff', '8860145945fffff', '8861892c9dfffff', '8861892c95fffff', '8860145941fffff', '8860145b27fffff', '8861892c87fffff', '8861892cb5fffff', '886014596bfffff']",ward_113
kml_123,,,,,12.9948804,77.5936497,"['8860145b03fffff', '8860145b17fffff', '88618925a1fffff', '8860145b51fffff', '8860145b23fffff', '8860145b67fffff', '8860145b05fffff', '8861892e9bfffff', '8861892eb5fffff', '8860145b69fffff', '8861892cd9fffff', '8861892eb7fffff', '8860145b57fffff', '8860145b11fffff', '88618925a3fffff', '8860145949fffff', '8861892ed7fffff', '8861892e83fffff', '8861892e95fffff', '8861892cddfffff', '8861892e81fffff', '8861892e87fffff', '8860145b49fffff', '8860145b0dfffff', '8860145b63fffff', '8860145b59fffff', '8860145b65fffff', '8861892e91fffff', '8860145b2bfffff', '8860145b6bfffff', '88618925a9fffff', '8861892cdbfffff', '8860145b29fffff', '8861892ebdfffff', '8860145a65fffff', '8860145b35fffff', '88618925bdfffff', '88618925abfffff', '8860145b2dfffff', '8860145b45fffff', '8861892ccbfffff', '88618925a7fffff', '8860145b61fffff', '8860145b01fffff', '8861892e97fffff', '8860145b21fffff', '8861892c99fffff', '8860145b0bfffff', '8861892e9dfffff', '8860145b3bfffff', '8860145b41fffff', '8861892e99fffff', '8861892cd1fffff', '8860145b6dfffff', '88618925b5fffff', '8860145b53fffff', '8860145b4bfffff', '88618925a5fffff', '8861892eb1fffff', '886014594dfffff', '8861892e93fffff', '8860145b55fffff', '8861892c9bfffff', '88618925adfffff', '8860145b5bfffff', '8861892e8bfffff', '88618925b7fffff', '8861892cd3fffff', '8860145b43fffff', '8861892cd7fffff', '8861892eb3fffff', '8860145b09fffff', '8860145b31fffff', '8860145b19fffff', '8861892cc3fffff', '8860145b15fffff', '8861892ed3fffff', '8861892eb9fffff', '8860145b25fffff', '88618925b3fffff', '8860145b1dfffff', '88618925b1fffff', '8861892cd5fffff', '8861892ebbfffff', '8860145b4dfffff', '8860145b5dfffff', '8860145b07fffff', '8860145b27fffff', '8860145b39fffff', '8860145b47fffff', '8860145b3dfffff']",ward_7
kml_124,,,,,13.0211807,77.6183733,"['8861892c19fffff', '8861892cedfffff', '8861892c83fffff', '8861892c8bfffff', '8861892e8dfffff', '8860145b67fffff', '8861892eb5fffff', '8860145b69fffff', '8861892cd9fffff', '8861892eb7fffff', '8861892ea7fffff', '8861892c81fffff', '8861892ce5fffff', '8861892c91fffff', '8861892ea9fffff', '8861892eabfffff', '8861892ea5fffff', '8861892c53fffff', '8861892c33fffff', '8861892e83fffff', '8861892e95fffff', '8861892c5bfffff', '8861892c57fffff', '8861892cddfffff', '8861892e81fffff', '8861892e87fffff', '8861892c85fffff', '8861892ce3fffff', '8861892ccdfffff', '8860145b63fffff', '8860145b65fffff', '8861892e91fffff', '8861892ee3fffff', '8861892cc1fffff', '8860145b6bfffff', '8861892cdbfffff', '8860145b29fffff', '8861892ebdfffff', '8861892c3bfffff', '8860145b2dfffff', '8861892ce7fffff', '8861892c1dfffff', '8861892ccbfffff', '8860145b45fffff', '8860145b61fffff', '8861892cc9fffff', '8861892eadfffff', '8861892e97fffff', '8860145b21fffff', '8861892c99fffff', '8861892ce1fffff', '8861892c51fffff', '8861892e9dfffff', '8861892ee7fffff', '8861892c1bfffff', '8861892ce9fffff', '8861892cd1fffff', '8861892c89fffff', '8860145b6dfffff', '8861892e89fffff', '8861892cb9fffff', '8861892cebfffff', '8861892c17fffff', '8861892c13fffff', '8861892cabfffff', '8861892eb1fffff', '8861892c8dfffff', '8861892c9bfffff', '8861892e93fffff', '8861892e8bfffff', '8861892c11fffff', '8861892cc7fffff', '8861892cd3fffff', '8861892cc5fffff', '8861892cd7fffff', '8861892eb3fffff', '8861892e85fffff', '8861892cc3fffff', '8861892ea1fffff', '8861892c15fffff', '8861892eb9fffff', '8860145b25fffff', '8861892cbdfffff', '8861892ca9fffff', '8861892cd5fffff', '8861892ea3fffff', '8861892ebbfffff', '8861892c9dfffff', '8861892c95fffff', '8860145b27fffff', '8861892c87fffff']",ward_75
kml_125,,,,,12.9693327,77.60949707,"['88618925a1fffff', '8860145b51fffff', '88618925c7fffff', '886189259dfffff', '8861892e8dfffff', '8860145b67fffff', '8861892583fffff', '8861892e9bfffff', '88618925ebfffff', '8860145b69fffff', '886189258dfffff', '88618925a3fffff', '8861892eabfffff', '88618925c5fffff', '8861892ed7fffff', '8861892e83fffff', '8861892e95fffff', '8861892e81fffff', '8861892e87fffff', '8861892ed9fffff', '8860145b49fffff', '8861892535fffff', '886189258bfffff', '8861892595fffff', '8860145b0dfffff', '8860145b63fffff', '8860145b59fffff', '8860145b65fffff', '8861892e91fffff', '88618925e9fffff', '8860145b6bfffff', '88618925a9fffff', '8861892ebdfffff', '88618925bdfffff', '88618925abfffff', '8861892581fffff', '886189253bfffff', '8860145b45fffff', '88618925a7fffff', '8860145b61fffff', '8861892517fffff', '8861892e97fffff', '88618925edfffff', '8861892ed5fffff', '88618925e7fffff', '8861892e9dfffff', '8860145b41fffff', '8861892533fffff', '8861892e99fffff', '8861892ec7fffff', '88618925e5fffff', '8861892e89fffff', '8860145b6dfffff', '88618925b5fffff', '8860145b4bfffff', '8861892ec9fffff', '88618925a5fffff', '8861892589fffff', '8861892eb1fffff', '8861892ecbfffff', '8861892ed1fffff', '8861892e93fffff', '8860145b55fffff', '88618925adfffff', '88618925b9fffff', '8861892e8bfffff', '8861892eddfffff', '88618925b7fffff', '8861892585fffff', '8861892ec1fffff', '8861892537fffff', '8860145b43fffff', '8861892eb3fffff', '8860145b09fffff', '88618925bbfffff', '8861892ec3fffff', '8861892e85fffff', '88618925e3fffff', '8861892ed3fffff', '8861892eb9fffff', '8861892587fffff', '88618925e1fffff', '88618925b3fffff', '88618925b1fffff', '8861892531fffff', '8861892ebbfffff', '8860145b4dfffff', '8861892513fffff', '8860145b5dfffff', '8860145b47fffff', '8861892edbfffff']",ward_21
kml_126,,,,,12.99827766,77.61967468,"['8861892c19fffff', '8861892c8bfffff', '88618925a1fffff', '8861892ee9fffff', '8861892e8dfffff', '8860145b67fffff', '8860145b05fffff', '8861892eb5fffff', '8861892e9bfffff', '8860145b69fffff', '8861892ee1fffff', '8861892cd9fffff', '8861892eb7fffff', '8861892ea7fffff', '8861892ea9fffff', '88618925a3fffff', '8861892eabfffff', '8861892ea5fffff', '8861892c53fffff', '8861892ed7fffff', '8861892e83fffff', '8861892e95fffff', '8861892c5bfffff', '8861892cddfffff', '8861892e81fffff', '8861892e87fffff', '8861892ed9fffff', '8860145b49fffff', '8861892ccdfffff', '8860145b0dfffff', '8860145b63fffff', '8860145b65fffff', '8861892e91fffff', '8861892ee3fffff', '8861892cc1fffff', '8860145b6bfffff', '8861892cdbfffff', '8860145b29fffff', '8861892ebdfffff', '8860145b2dfffff', '8861892ccbfffff', '8860145b45fffff', '88618925a7fffff', '8860145b61fffff', '8861892cc9fffff', '8861892eadfffff', '8861892e97fffff', '8861892ed5fffff', '8861892e9dfffff', '8860145b41fffff', '8861892ee7fffff', '8861892e99fffff', '8861892c1bfffff', '8861892ec7fffff', '8861892cd1fffff', '8861892c89fffff', '8860145b6dfffff', '8861892e89fffff', '8861892eebfffff', '8861892ec5fffff', '8861892c13fffff', '88618925a5fffff', '8861892eb1fffff', '8861892ecbfffff', '8861892ed1fffff', '8861892e93fffff', '88618925adfffff', '8861892e8bfffff', '8861892c11fffff', '8861892eddfffff', '8861892cc7fffff', '8861892ec1fffff', '8861892cd3fffff', '8861892cc5fffff', '8861892537fffff', '8861892cd7fffff', '8861892eb3fffff', '8861892e85fffff', '8861892ec3fffff', '8861892eedfffff', '8861892cc3fffff', '8861892ed3fffff', '8861892ea1fffff', '8861892eb9fffff', '8861892cd5fffff', '8861892ea3fffff', '8861892ebbfffff', '8861892ee5fffff', '8860145b4dfffff', '8860145b47fffff', '8861892edbfffff']",ward_80
kml_127,,,,,13.0146198,77.6513135,"['8861892c19fffff', '8861892cedfffff', '8861892ee9fffff', '8861892c01fffff', '8861892c0dfffff', '8861892e07fffff', '8861892e8dfffff', '8861892eb5fffff', '8861892ee1fffff', '8861892eb7fffff', '8861892ea7fffff', '8861892ea9fffff', '8861892c39fffff', '8861892ea5fffff', '8861892c0bfffff', '8861892c55fffff', '8861892eabfffff', '8861892c53fffff', '8861892c07fffff', '8861892e83fffff', '8861892c6bfffff', '8861892c5bfffff', '8861892c57fffff', '8861892c41fffff', '8861892e81fffff', '8861892e87fffff', '8861892ecdfffff', '8861892c05fffff', '8861892c59fffff', '8861892ccdfffff', '8861892e3dfffff', '8861892c47fffff', '8861892ee3fffff', '8861892cc1fffff', '8861892e39fffff', '8861892ebdfffff', '8861892e17fffff', '8861892c3bfffff', '8861892c1dfffff', '8861892ccbfffff', '8861892e13fffff', '8861892e2bfffff', '8861892cc9fffff', '8861892eadfffff', '8861892e37fffff', '8861892e3bfffff', '8861892e35fffff', '8861892ed5fffff', '8861892e33fffff', '8861892c51fffff', '8861892c4bfffff', '8861892c45fffff', '8861892ee7fffff', '8861892e03fffff', '8861892c1bfffff', '8861892ec7fffff', '8861892ce9fffff', '8861892e89fffff', '8861892eebfffff', '8861892c63fffff', '8861892ec5fffff', '8861892c4dfffff', '8861892c17fffff', '8861892c13fffff', '8861892e11fffff', '8861892c09fffff', '8861892e1dfffff', '8861892c49fffff', '8861892eb1fffff', '8861892e8bfffff', '8861892c11fffff', '8861892ec1fffff', '8861892cc5fffff', '8861892e85fffff', '8861892e15fffff', '8861892ec3fffff', '8861892eedfffff', '8861892ea1fffff', '8861892c15fffff', '8861892e27fffff', '8861892eb9fffff', '8861892e21fffff', '8861892c03fffff', '8861892e23fffff', '8861892c5dfffff', '8861892e1bfffff', '8861892c43fffff', '8861892ea3fffff', '8861892ee5fffff', '8861892e19fffff', '8861892e31fffff']",ward_153
kml_128,,,,,13.0209505,77.6291972,"['8861892c19fffff', '8861892cedfffff', '8861892c8bfffff', '8861892ee9fffff', '8861892c01fffff', '8861892e8dfffff', '8861892eb5fffff', '8861892ee1fffff', '8861892cd9fffff', '8861892c31fffff', '8861892eb7fffff', '8861892ea7fffff', '8861892ce5fffff', '8861892c81fffff', '8861892ea9fffff', '8861892c39fffff', '8861892ea5fffff', '8861892eabfffff', '8861892c55fffff', '8861892c0bfffff', '8861892c53fffff', '8861892c07fffff', '8861892c33fffff', '8861892e83fffff', '8861892c5bfffff', '8861892e95fffff', '8861892c57fffff', '8861892cddfffff', '8861892e81fffff', '8861892e87fffff', '8861892c85fffff', '8861892ce3fffff', '8861892c59fffff', '8861892ccdfffff', '8860145b65fffff', '8861892e91fffff', '8861892ee3fffff', '8861892cc1fffff', '8861892cdbfffff', '8861892ebdfffff', '8861892c3bfffff', '8861892ce7fffff', '8861892c1dfffff', '8861892ccbfffff', '8861892cc9fffff', '8861892eadfffff', '8861892e97fffff', '8861892e37fffff', '8861892ce1fffff', '8861892e33fffff', '8861892c51fffff', '8861892e9dfffff', '8861892c4bfffff', '8861892ee7fffff', '8861892c1bfffff', '8861892ce9fffff', '8861892ec7fffff', '8861892cd1fffff', '8861892c89fffff', '8860145b6dfffff', '8861892e89fffff', '8861892eebfffff', '8861892ec5fffff', '8861892cebfffff', '8861892c17fffff', '8861892c13fffff', '8861892c09fffff', '8861892eb1fffff', '8861892c8dfffff', '8861892e8bfffff', '8861892c11fffff', '8861892cc7fffff', '8861892cd3fffff', '8861892cc5fffff', '8861892cd7fffff', '8861892eb3fffff', '8861892e85fffff', '8861892eedfffff', '8861892c3dfffff', '8861892cc3fffff', '8861892ea1fffff', '8861892c15fffff', '8861892eb9fffff', '8861892c03fffff', '8861892c5dfffff', '8861892ca9fffff', '8861892c43fffff', '8861892cd5fffff', '8861892ea3fffff', '8861892ebbfffff', '8861892ee5fffff']",ward_121
kml_129,,,,,13.0101657,77.6116016,"['8861892c83fffff', '8861892c8bfffff', '8860145b23fffff', '8861892e8dfffff', '8860145b67fffff', '8860145b05fffff', '8861892eb5fffff', '8861892e9bfffff', '8860145b69fffff', '8861892cd9fffff', '8861892eb7fffff', '8861892ea7fffff', '8861892c81fffff', '8861892c91fffff', '8861892ea9fffff', '8861892eabfffff', '8861892ea5fffff', '8861892ed7fffff', '8861892e83fffff', '8861892e95fffff', '8861892cddfffff', '8861892e81fffff', '8861892e87fffff', '8860145b49fffff', '8861892ccdfffff', '8860145b0dfffff', '8860145b63fffff', '8860145b65fffff', '8861892e91fffff', '8861892ee3fffff', '8860145b2bfffff', '8861892cc1fffff', '8860145b6bfffff', '8861892cdbfffff', '8860145b29fffff', '8861892ebdfffff', '8860145b2dfffff', '8861892ccbfffff', '8860145b45fffff', '88618925a7fffff', '8860145b61fffff', '8861892cc9fffff', '8861892eadfffff', '8860145b01fffff', '8861892e97fffff', '8860145b21fffff', '8861892c99fffff', '8861892ed5fffff', '8861892e9dfffff', '8860145b41fffff', '8861892ee7fffff', '8861892e99fffff', '8861892c1bfffff', '8861892ce9fffff', '8861892cd1fffff', '8861892c89fffff', '8860145b6dfffff', '8861892e89fffff', '8861892cebfffff', '8860145b4bfffff', '8861892c13fffff', '88618925a5fffff', '8861892eb1fffff', '8861892ed1fffff', '8861892c8dfffff', '8861892e93fffff', '8861892c9bfffff', '8861892e8bfffff', '8861892cc7fffff', '8861892cd3fffff', '8861892cc5fffff', '8861892cd7fffff', '8860145b43fffff', '8861892eb3fffff', '8860145b09fffff', '8861892e85fffff', '8861892cc3fffff', '8861892ed3fffff', '8861892ea1fffff', '8861892eb9fffff', '8860145b25fffff', '8861892cd5fffff', '8861892ea3fffff', '8861892ebbfffff', '8861892c9dfffff', '8861892c95fffff', '8860145b4dfffff', '8860145b07fffff', '8860145b27fffff', '8860145b47fffff', '8860145b3dfffff']",ward_67
kml_130,,,,,12.9595713,77.6459812,"['88618925a1fffff', '8861892ee9fffff', '8861892515fffff', '88618925c7fffff', '8861892e8dfffff', '8861892427fffff', '8861892505fffff', '88618925ebfffff', '8861892501fffff', '8861892511fffff', '886189258dfffff', '8861892521fffff', '8861892e53fffff', '88618925c5fffff', '8861892ed7fffff', '8861892e83fffff', '8861892543fffff', '8861892e5bfffff', '886189250bfffff', '8861892e81fffff', '8861892ed9fffff', '8861892ecdfffff', '8861892519fffff', '8861892535fffff', '88618925e9fffff', '8861892561fffff', '88618925a9fffff', '8861892e17fffff', '88618925abfffff', '8861892507fffff', '886189253bfffff', '8861892e13fffff', '8861892517fffff', '8861892523fffff', '8861892539fffff', '88618925c1fffff', '88618925edfffff', '8861892563fffff', '8861892ed5fffff', '88618925e7fffff', '8861892e9dfffff', '8861892533fffff', '8861892e99fffff', '886189255dfffff', '8861892ec7fffff', '88618925e5fffff', '8861892565fffff', '8861892509fffff', '8861892e89fffff', '8861892529fffff', '8861892eebfffff', '8861892ec5fffff', '8861892ec9fffff', '8861892e11fffff', '88618925a5fffff', '8861892425fffff', '8861892ecbfffff', '8861892ed1fffff', '88618925c9fffff', '88618925adfffff', '8861892525fffff', '8861892e8bfffff', '8861892eddfffff', '8861892585fffff', '886189251bfffff', '8861892ec1fffff', '886189252bfffff', '8861892537fffff', '8861892547fffff', '8861892553fffff', '886189251dfffff', '8861892557fffff', '8861892555fffff', '8861892527fffff', '8861892ec3fffff', '88618925e3fffff', '8861892ed3fffff', '88618925e1fffff', '886189252dfffff', '8861892503fffff', '8861892e1bfffff', '8861892531fffff', '8861892567fffff', '886189250dfffff', '8861892513fffff', '886189256bfffff', '8861892e19fffff', '88618925cdfffff', '886189253dfffff', '8861892551fffff', '8861892edbfffff']",ward_141
kml_131,,,,,13.00937653,77.62837982,"['8861892c19fffff', '8861892c8bfffff', '8861892ee9fffff', '8861892e8dfffff', '8860145b67fffff', '8861892eb5fffff', '8861892ee1fffff', '8860145b69fffff', '8861892e9bfffff', '8861892cd9fffff', '8861892eb7fffff', '8861892ea7fffff', '8861892c81fffff', '8861892ea9fffff', '8861892eabfffff', '8861892ea5fffff', '8861892c53fffff', '8861892ed7fffff', '8861892e83fffff', '8861892e95fffff', '8861892c5bfffff', '8861892c57fffff', '8861892cddfffff', '8861892e81fffff', '8861892e87fffff', '8861892c59fffff', '8861892ccdfffff', '8860145b63fffff', '8860145b65fffff', '8861892e91fffff', '8861892ee3fffff', '8861892cc1fffff', '8860145b6bfffff', '8861892cdbfffff', '8860145b29fffff', '8861892ebdfffff', '8860145b2dfffff', '8861892c1dfffff', '8861892ccbfffff', '8860145b45fffff', '88618925a7fffff', '8860145b61fffff', '8861892cc9fffff', '8861892eadfffff', '8861892e97fffff', '8861892ed5fffff', '8861892e33fffff', '8861892e9dfffff', '8861892c51fffff', '8861892ee7fffff', '8861892e99fffff', '8861892c1bfffff', '8861892ec7fffff', '8861892ce9fffff', '8861892cd1fffff', '8861892c89fffff', '8860145b6dfffff', '8861892e89fffff', '8861892eebfffff', '8861892ec5fffff', '8861892cebfffff', '8861892c17fffff', '8861892c13fffff', '88618925a5fffff', '8861892eb1fffff', '8861892ecbfffff', '8861892ed1fffff', '8861892c8dfffff', '8861892e93fffff', '8861892e8bfffff', '8861892c11fffff', '8861892cc7fffff', '8861892eddfffff', '8861892ec1fffff', '8861892cd3fffff', '8861892cc5fffff', '8861892cd7fffff', '8861892eb3fffff', '8861892e85fffff', '8861892ec3fffff', '8861892eedfffff', '8861892cc3fffff', '8861892ed3fffff', '8861892ea1fffff', '8861892c15fffff', '8861892eb9fffff', '8861892cd5fffff', '8861892ea3fffff', '8861892ebbfffff', '8861892ee5fffff', '8860145b4dfffff']",ward_86
kml_132,,,,,12.9611866,77.6346972,"['88618925a1fffff', '8861892ee9fffff', '8861892515fffff', '88618925c7fffff', '8861892e8dfffff', '8861892505fffff', '8861892e9bfffff', '88618925ebfffff', '8861892501fffff', '8861892ee1fffff', '8861892511fffff', '886189258dfffff', '8861892521fffff', '88618925a3fffff', '88618925c5fffff', '8861892ed7fffff', '8861892e83fffff', '8861892e95fffff', '886189250bfffff', '8861892e81fffff', '8861892e87fffff', '8861892ed9fffff', '8861892ecdfffff', '8860145b49fffff', '8861892519fffff', '8861892535fffff', '8861892e91fffff', '88618925e9fffff', '8861892ee3fffff', '88618925a9fffff', '88618925bdfffff', '88618925abfffff', '8861892581fffff', '8861892507fffff', '886189253bfffff', '8861892e13fffff', '88618925a7fffff', '8861892517fffff', '8861892523fffff', '8861892539fffff', '8861892e97fffff', '88618925c1fffff', '88618925edfffff', '8861892ed5fffff', '88618925e7fffff', '8861892e9dfffff', '8861892533fffff', '8861892e99fffff', '8861892ec7fffff', '88618925e5fffff', '8861892e89fffff', '8861892529fffff', '8861892eebfffff', '88618925b5fffff', '8861892ec5fffff', '8861892ec9fffff', '88618925a5fffff', '8861892589fffff', '8861892ecbfffff', '8861892ed1fffff', '8861892e93fffff', '88618925adfffff', '8861892525fffff', '8861892e8bfffff', '8861892eddfffff', '8861892585fffff', '886189251bfffff', '8861892ec1fffff', '886189252bfffff', '8861892537fffff', '886189251dfffff', '8861892557fffff', '88618925c3fffff', '8861892527fffff', '8861892ec3fffff', '8861892e85fffff', '88618925e3fffff', '8861892ed3fffff', '8861892eb9fffff', '8861892587fffff', '88618925e1fffff', '886189252dfffff', '8861892503fffff', '8861892e1bfffff', '8861892531fffff', '8861892ebbfffff', '8861892513fffff', '8860145b4dfffff', '88618925cdfffff', '886189253dfffff', '8861892edbfffff']",ward_106
